Timestamp,Source IP,Source Port,Destination IP,Destination Port,Protocol
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,62795,173.194.14.38,443,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,173.194.14.38,443,192.168.0.105,62795,UDP
19-06-2025 17.45,192.168.0.105,55080,142.251.220.14,443,UDP
19-06-2025 17.45,142.251.220.14,443,192.168.0.105,55080,UDP
19-06-2025 17.45,192.168.0.105,55080,142.251.220.14,443,UDP
19-06-2025 17.45,142.251.220.14,443,192.168.0.105,55080,UDP
19-06-2025 17.45,192.168.0.105,55080,142.251.220.14,443,UDP
19-06-2025 17.45,142.251.220.14,443,192.168.0.105,55080,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,142.251.220.14,443,192.168.0.105,55080,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,55080,142.251.220.14,443,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,192.168.0.105,56156,172.217.174.238,443,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
19-06-2025 17.45,172.217.174.238,443,192.168.0.105,56156,UDP
